; matrix-scan  -v 1 -matrix_format jaspar -m JASPAR2024_CORE_non-redundant_pfms_jaspar.txt -bginput -markov 1 -pseudo 1 -decimals 1 -2str -origin end -return distrib -return occ_proba -sort_distrib -uth occ_pval 1e-4 -lth occ_sig 0 -uth occ_sig_rank 1 -lth score 5 -i promotores_seq_chr20.fa -seq_format fasta -n skip -o mat_final_promotores2.tab
; Slow counting mode            
; Input files
;	input	promotores_seq_chr20.fa
; Matrix files
;	matrix 1	JASPAR2024_CORE_non-redundant_pfms_jaspar.txt
; Sequence format      	fasta
; Output files
;	output	mat_final_promotores2.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.24313
;		c	0.25321
;		g	0.25756
;		t	0.24610
; Thresholds	lower	upper
;	occ_pval	NA	0.0001
;	occ_sig	0    	NA
;	occ_sig_rank	NA	1    
;	score 	5    	NA
;
; Matrices
;	matrix	name                      	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	926	WRKY23                    	8	4	1	-42.600	10.300	52.900	a:0.243 c:0.253 g:0.258 t:0.246 
;	927	WRKY38                    	8	4	1	-21.600	9.900	31.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	928	WRKY62                    	8	4	1	-42.600	10.100	52.700	a:0.243 c:0.253 g:0.258 t:0.246 
;	929	TSO1                      	15	4	1	-59.100	16.900	76.000	a:0.243 c:0.253 g:0.258 t:0.246 
;	930	TCX2                      	15	4	1	-63.900	16.500	80.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	931	MYB105                    	13	4	1	-45.600	12.800	58.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	932	At3g11280                 	14	4	1	-46.000	13.400	59.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	933	AGL16                     	15	4	1	-57.700	15.900	73.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	934	AGL63                     	15	4	1	-58.300	16.900	75.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	935	AGL13                     	18	4	1	-71.000	19.500	90.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	936	AGL6                      	19	4	1	-66.000	19.900	85.900	a:0.243 c:0.253 g:0.258 t:0.246 
;	937	RAP2-6                    	15	4	1	-51.200	14.900	66.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	938	ERF014                    	15	4	1	-55.100	15.300	70.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	939	ERF5                      	15	4	1	-56.500	15.600	72.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	940	AIL7                      	11	4	1	-39.300	10.500	49.800	a:0.243 c:0.253 g:0.258 t:0.246 
;	941	DOF3.6                    	21	4	1	-55.200	20.400	75.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	942	WRKY3                     	11	4	1	-48.200	12.700	60.900	a:0.243 c:0.253 g:0.258 t:0.246 
;	943	GATA20                    	8	4	1	-34.800	10.100	44.900	a:0.243 c:0.253 g:0.258 t:0.246 
;	944	ZHD9                      	15	4	1	-49.200	13.800	63.000	a:0.243 c:0.253 g:0.258 t:0.246 
;	945	TGA4                      	11	4	1	-53.500	12.900	66.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	946	BZIP43                    	12	4	1	-38.900	15.000	53.900	a:0.243 c:0.253 g:0.258 t:0.246 
;	947	TGA9                      	11	4	1	-62.700	13.300	76.000	a:0.243 c:0.253 g:0.258 t:0.246 
;	948	BZIP42                    	12	4	1	-50.700	15.400	66.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	949	TRP1                      	21	4	1	-86.100	27.500	113.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	950	AT4G12670                 	29	4	1	-99.000	36.500	135.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	951	TRP2                      	21	4	1	-84.900	26.300	111.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	952	SOL1                      	15	4	1	-72.600	17.000	89.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	953	TCX6                      	15	4	1	-71.000	16.600	87.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	954	PHL7                      	13	4	1	-54.100	14.100	68.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	955	BPC6                      	21	4	1	-87.000	26.600	113.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	956	BPC5                      	30	4	1	-131.700	40.600	172.300	a:0.243 c:0.253 g:0.258 t:0.246 
;	957	BPC1                      	24	4	1	-93.500	30.000	123.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	958	E2FD                      	15	4	1	-83.100	19.600	102.700	a:0.243 c:0.253 g:0.258 t:0.246 
;	959	ARF13                     	14	4	1	-43.100	16.300	59.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	960	ARF14                     	16	4	1	-40.900	17.900	58.800	a:0.243 c:0.253 g:0.258 t:0.246 
;	961	AT1G19040                 	16	4	1	-66.000	15.300	81.300	a:0.243 c:0.253 g:0.258 t:0.246 
;	962	ATMYB31                   	15	4	1	-63.000	14.400	77.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	963	BRN2                      	16	4	1	-62.700	13.700	76.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	964	BZIP69                    	11	4	1	-58.500	12.900	71.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	965	E2FC                      	15	4	1	-103.700	16.300	120.000	a:0.243 c:0.253 g:0.258 t:0.246 
;	966	E2FE                      	15	4	1	-83.100	19.600	102.700	a:0.243 c:0.253 g:0.258 t:0.246 
;	967	NAC005                    	19	4	1	-59.600	17.500	77.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	968	NAC011                    	21	4	1	-79.100	19.500	98.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	969	NAC054                    	19	4	1	-66.900	17.200	84.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	970	NAC071                    	15	4	1	-57.300	14.200	71.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	971	NAC073                    	15	4	1	-57.600	13.200	70.800	a:0.243 c:0.253 g:0.258 t:0.246 
;	972	NAC087                    	19	4	1	-75.400	17.500	92.900	a:0.243 c:0.253 g:0.258 t:0.246 
;	973	NAC098                    	16	4	1	-66.100	14.700	80.800	a:0.243 c:0.253 g:0.258 t:0.246 
;	974	RAP2-7                    	8	4	1	-42.500	8.900	51.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	975	TEM1                      	8	4	1	-55.300	9.800	65.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	976	Zm00001d052229            	10	4	1	-57.900	11.400	69.300	a:0.243 c:0.253 g:0.258 t:0.246 
;	977	PHYPADRAFT_173530         	8	4	1	-52.100	10.000	62.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	978	PHYPADRAFT_28324          	8	4	1	-48.100	9.900	58.000	a:0.243 c:0.253 g:0.258 t:0.246 
;	979	e_gw1.170.52.1            	4	4	1	-14.900	4.900	19.800	a:0.243 c:0.253 g:0.258 t:0.246 
;	980	e_gw1.209.40.1            	6	4	1	-21.200	7.700	28.900	a:0.243 c:0.253 g:0.258 t:0.246 
;	981	e_gw1.392.16.1            	5	4	1	-16.900	5.600	22.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	982	estExt_Genewise1.C_2060077	7	4	1	-33.500	8.200	41.700	a:0.243 c:0.253 g:0.258 t:0.246 
;	983	estExt_gwp_gw1.C_220046   	4	4	1	-18.100	4.900	23.000	a:0.243 c:0.253 g:0.258 t:0.246 
;	984	estExt_gwp_gw1.C_550163   	7	4	1	-42.800	9.400	52.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	985	PHYPA_008731              	7	4	1	-42.800	9.200	52.000	a:0.243 c:0.253 g:0.258 t:0.246 
;	986	PpDof6                    	4	4	1	-13.100	4.700	17.800	a:0.243 c:0.253 g:0.258 t:0.246 
;	987	PHYPA_011264              	8	4	1	-48.100	10.000	58.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	988	PHYPADRAFT_182268         	7	4	1	-42.800	9.300	52.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	989	PHYPADRAFT_64121          	8	4	1	-31.500	9.800	41.300	a:0.243 c:0.253 g:0.258 t:0.246 
;	990	PHYPADRAFT_143875         	6	4	1	-33.800	7.700	41.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	991	PHYPADRAFT_72483          	6	4	1	-33.100	7.100	40.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	992	PHYPADRAFT_48267          	7	4	1	-33.200	9.200	42.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	993	PHYPADRAFT_140773         	4	4	1	-13.200	4.900	18.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	994	PHYPADRAFT_153324         	5	4	1	-16.600	5.600	22.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	995	PHYPADRAFT_38837          	4	4	1	-11.500	4.700	16.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	996	PK00315.1                 	8	4	1	-39.400	9.200	48.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	997	PK01144.1                 	4	4	1	-18.200	5.200	23.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	998	PK01630.1                 	7	4	1	-33.800	8.600	42.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	999	PK03929.1                 	5	4	1	-13.300	5.900	19.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	1000	PK05432.1                 	6	4	1	-22.100	6.600	28.700	a:0.243 c:0.253 g:0.258 t:0.246 
;	1001	PK05451.1                 	8	4	1	-43.900	10.000	53.900	a:0.243 c:0.253 g:0.258 t:0.246 
;	1002	PK06517.1                 	7	4	1	-46.800	9.400	56.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	1003	PK07031.1                 	4	4	1	-14.800	4.800	19.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	1004	PK07402.1                 	6	4	1	-27.800	6.800	34.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	1005	PK07858.1                 	7	4	1	-42.800	9.100	51.900	a:0.243 c:0.253 g:0.258 t:0.246 
;	1006	PK08602.1                 	8	4	1	-44.100	10.000	54.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	1007	PK09021.1                 	8	4	1	-44.800	10.400	55.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	1008	PK09702.1                 	8	4	1	-52.100	10.200	62.300	a:0.243 c:0.253 g:0.258 t:0.246 
;	1009	PK10344.1                 	8	4	1	-53.700	10.500	64.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	1010	PK10955.1                 	5	4	1	-21.600	6.300	27.900	a:0.243 c:0.253 g:0.258 t:0.246 
;	1011	PK15337.1                 	4	4	1	-13.000	4.800	17.800	a:0.243 c:0.253 g:0.258 t:0.246 
;	1012	PK15505.1                 	8	4	1	-44.100	10.000	54.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	1013	PK16335.1                 	8	4	1	-31.000	9.700	40.700	a:0.243 c:0.253 g:0.258 t:0.246 
;	1014	PK16340.1                 	4	4	1	-18.700	4.700	23.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	1015	PK17878.1                 	8	4	1	-44.400	9.800	54.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	1016	PK18009.1                 	7	4	1	-38.800	8.800	47.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	1017	PK18401.1                 	8	4	1	-36.000	9.600	45.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	1018	PK18474.1                 	7	4	1	-43.300	9.400	52.700	a:0.243 c:0.253 g:0.258 t:0.246 
;	1019	PK19363.1                 	8	4	1	-31.600	9.100	40.700	a:0.243 c:0.253 g:0.258 t:0.246 
;	1020	PK19717.1                 	9	4	1	-30.300	10.100	40.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	1021	PK20225.1                 	6	4	1	-28.200	7.400	35.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	1022	PK20317.1                 	5	4	1	-24.000	5.500	29.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	1023	PK20392.1                 	6	4	1	-17.500	7.300	24.800	a:0.243 c:0.253 g:0.258 t:0.246 
;	1024	PK21166.1                 	8	4	1	-42.400	9.000	51.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	1025	PK23009.1                 	5	4	1	-18.300	6.000	24.300	a:0.243 c:0.253 g:0.258 t:0.246 
;	1026	PK23763.1                 	5	4	1	-13.600	6.000	19.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	1027	PK23964.1                 	7	4	1	-27.400	8.100	35.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	1028	PK24205.1                 	8	4	1	-43.300	9.700	53.000	a:0.243 c:0.253 g:0.258 t:0.246 
;	1029	PK24580.1                 	7	4	1	-42.700	8.900	51.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	1030	PK25870.1                 	7	4	1	-43.000	8.300	51.300	a:0.243 c:0.253 g:0.258 t:0.246 
;	1031	PK26523.1                 	5	4	1	-14.300	5.800	20.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	1032	PK27109.1                 	8	4	1	-45.300	9.900	55.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	1033	PK27149.1                 	8	4	1	-55.300	9.500	64.800	a:0.243 c:0.253 g:0.258 t:0.246 
;	1034	PK02532.1                 	8	4	1	-42.000	10.600	52.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	1035	PK06182.1                 	8	4	1	-39.900	10.700	50.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	1036	PK06791.1                 	6	4	1	-19.100	7.300	26.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	1037	PK20555.1                 	5	4	1	-9.000	5.400	14.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	1038	PK21687.1                 	7	4	1	-21.900	8.400	30.300	a:0.243 c:0.253 g:0.258 t:0.246 
;	1039	PK22320.1                 	6	4	1	-24.300	7.600	31.900	a:0.243 c:0.253 g:0.258 t:0.246 
;	1040	PK23829.1                 	7	4	1	-48.400	8.800	57.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	1041	PK28565.1                 	8	4	1	-50.800	9.000	59.800	a:0.243 c:0.253 g:0.258 t:0.246 
;	1042	PK03576.1                 	7	4	1	-48.400	9.500	57.900	a:0.243 c:0.253 g:0.258 t:0.246 
;	1043	PK24978.1                 	7	4	1	-18.000	7.900	25.900	a:0.243 c:0.253 g:0.258 t:0.246 
;	1044	squamosa                  	13	4	1	-37.700	12.600	50.300	a:0.243 c:0.253 g:0.258 t:0.246 
;	1045	VIT_15s0048g01150         	8	4	1	-31.700	9.800	41.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	1046	VIT_17s0000g10420         	8	4	1	-37.900	10.100	48.000	a:0.243 c:0.253 g:0.258 t:0.246 
;	1047	POPTR_0002s00440g         	6	4	1	-20.200	7.200	27.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	1048	SMZ                       	8	4	1	-40.000	10.300	50.300	a:0.243 c:0.253 g:0.258 t:0.246 
;	1049	PIF4                      	8	4	1	-46.600	9.800	56.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	1050	PIF5                      	8	4	1	-45.300	9.800	55.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	1051	MYC2                      	8	4	1	-30.800	9.400	40.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	1052	SPL8                      	16	4	1	-40.800	12.400	53.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	1053	DYT1                      	14	4	1	-31.600	15.400	47.000	a:0.243 c:0.253 g:0.258 t:0.246 
;	1054	AHL12                     	8	4	1	-26.500	8.200	34.700	a:0.243 c:0.253 g:0.258 t:0.246 
;	1055	AHL20                     	8	4	1	-29.500	9.400	38.900	a:0.243 c:0.253 g:0.258 t:0.246 
;	1056	AHL25                     	8	4	1	-31.000	9.100	40.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	1057	BHLH3                     	8	4	1	-23.100	9.700	32.800	a:0.243 c:0.253 g:0.258 t:0.246 
;	1058	BHLH13                    	8	4	1	-35.700	10.000	45.700	a:0.243 c:0.253 g:0.258 t:0.246 
;	1059	AIB                       	8	4	1	-41.900	10.400	52.300	a:0.243 c:0.253 g:0.258 t:0.246 
;	1060	BHLH104                   	10	4	1	-51.900	13.100	65.000	a:0.243 c:0.253 g:0.258 t:0.246 
;	1061	bHLH78                    	8	4	1	-25.800	10.800	36.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	1062	ARF3                      	8	4	1	-31.700	9.900	41.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	1063	TCP4                      	8	4	1	-42.600	10.600	53.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	1064	TCP23                     	8	4	1	-29.100	10.600	39.700	a:0.243 c:0.253 g:0.258 t:0.246 
;	1065	TCP5                      	8	4	1	-37.900	10.700	48.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	1066	AGL55                     	6	4	1	-27.100	8.200	35.300	a:0.243 c:0.253 g:0.258 t:0.246 
;	1067	DREB2F                    	11	4	1	-52.800	12.800	65.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	1068	TCP17                     	11	4	1	-39.700	13.800	53.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	1069	TCP7                      	11	4	1	-51.800	13.000	64.800	a:0.243 c:0.253 g:0.258 t:0.246 
;	1070	LRL2                      	15	4	1	-38.100	14.900	53.000	a:0.243 c:0.253 g:0.258 t:0.246 
;	1071	GAF1                      	15	4	1	-56.900	16.900	73.800	a:0.243 c:0.253 g:0.258 t:0.246 
;	1072	AIL6                      	15	4	1	-37.100	13.700	50.800	a:0.243 c:0.253 g:0.258 t:0.246 
;	1073	HSFA6A                    	13	4	1	-72.600	15.900	88.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	1074	RAV2                      	8	4	1	-52.100	10.000	62.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	1075	AT4G09450                 	6	4	1	-16.300	7.200	23.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	1076	IDD11                     	12	4	1	-50.100	14.800	64.900	a:0.243 c:0.253 g:0.258 t:0.246 
;	1077	URI                       	6	4	1	-20.400	7.800	28.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	1078	MYB3R3                    	8	4	1	-18.700	9.500	28.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	1079	REV                       	14	4	1	-32.900	16.300	49.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	1080	IDD6                      	16	4	1	-67.500	18.000	85.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	1081	PC-MYB1                   	9	4	1	-54.800	10.200	65.000	a:0.243 c:0.253 g:0.258 t:0.246 
;	1082	TOE2                      	8	4	1	-29.400	9.200	38.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	1083	VOZ2                      	4	4	1	-18.400	4.900	23.300	a:0.243 c:0.253 g:0.258 t:0.246 
;	1084	WIP5                      	13	4	1	-36.300	12.700	49.000	a:0.243 c:0.253 g:0.258 t:0.246 
;	1085	WRKY51                    	6	4	1	-18.900	6.400	25.300	a:0.243 c:0.253 g:0.258 t:0.246 
;	1086	ZHD14                     	11	4	1	-44.500	11.100	55.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	1087	MBD2                      	5	4	1	-29.900	5.500	35.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	1088	MYB31                     	15	4	1	-63.000	14.400	77.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	1089	AZF1                      	9	4	1	-41.400	8.800	50.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	1090	AZF2                      	4	4	1	-18.600	4.200	22.800	a:0.243 c:0.253 g:0.258 t:0.246 
;	1091	AHL13                     	8	4	1	-44.800	9.000	53.800	a:0.243 c:0.253 g:0.258 t:0.246 
;	1092	BMY2                      	11	4	1	-54.300	12.600	66.900	a:0.243 c:0.253 g:0.258 t:0.246 
;	1093	CAMTA5                    	16	4	1	-39.400	13.400	52.800	a:0.243 c:0.253 g:0.258 t:0.246 
;	1094	CRF3                      	4	4	1	-11.800	4.600	16.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	1095	DOF3.1                    	4	4	1	-9.400	4.300	13.700	a:0.243 c:0.253 g:0.258 t:0.246 
;	1096	DOF4.7                    	9	4	1	-41.500	10.400	51.900	a:0.243 c:0.253 g:0.258 t:0.246 
;	1097	NAC094                    	16	4	1	-52.400	12.800	65.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	1098	GATA1                     	10	4	1	-50.000	10.700	60.700	a:0.243 c:0.253 g:0.258 t:0.246 
;	1099	GBF1                      	7	4	1	-25.400	7.800	33.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	1100	IDD1                      	12	4	1	-55.000	14.800	69.800	a:0.243 c:0.253 g:0.258 t:0.246 
;	1101	ILR3                      	6	4	1	-17.000	6.800	23.800	a:0.243 c:0.253 g:0.258 t:0.246 
;	1102	AS2                       	18	4	1	-54.800	16.800	71.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	1103	NAC016                    	15	4	1	-60.800	13.300	74.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	1104	DEAR3                     	7	4	1	-16.600	7.800	24.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	1105	EIL3                      	8	4	1	-39.600	9.300	48.900	a:0.243 c:0.253 g:0.258 t:0.246 
;	1106	ANT                       	16	4	1	-45.200	16.500	61.700	a:0.243 c:0.253 g:0.258 t:0.246 
;	1107	PLT1                      	16	4	1	-46.400	15.000	61.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	1108	DREB1A                    	8	4	1	-34.500	9.200	43.700	a:0.243 c:0.253 g:0.258 t:0.246 
;	1109	CRF4                      	10	4	1	-34.800	12.000	46.800	a:0.243 c:0.253 g:0.258 t:0.246 
;	1110	RAP2-10                   	7	4	1	-28.400	9.000	37.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	1111	ERF4                      	9	4	1	-35.200	11.000	46.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	1112	ERF7                      	4	4	1	-15.000	4.800	19.800	a:0.243 c:0.253 g:0.258 t:0.246 
;	1113	ERF8                      	11	4	1	-35.800	12.800	48.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	1114	ERF039                    	7	4	1	-27.400	8.700	36.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	1115	ERF069                    	4	4	1	-17.400	4.700	22.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	1116	ERF096                    	6	4	1	-13.900	7.200	21.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	1117	ERF105                    	10	4	1	-54.600	11.700	66.300	a:0.243 c:0.253 g:0.258 t:0.246 
;	1118	ERF076                    	10	4	1	-33.600	11.900	45.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	1119	ERF13                     	7	4	1	-37.900	8.300	46.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	1120	ERF082                    	9	4	1	-41.000	10.800	51.800	a:0.243 c:0.253 g:0.258 t:0.246 
;	1121	ERF6                      	7	4	1	-42.600	8.900	51.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	1122	ERF094                    	7	4	1	-48.400	8.600	57.000	a:0.243 c:0.253 g:0.258 t:0.246 
;	1123	DREB1D                    	8	4	1	-42.000	9.600	51.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	1124	ERF011                    	7	4	1	-26.100	9.300	35.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	1125	TINY                      	9	4	1	-45.600	10.900	56.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	1126	ERF035                    	9	4	1	-48.300	11.400	59.700	a:0.243 c:0.253 g:0.258 t:0.246 
;	1127	DREB2G                    	14	4	1	-56.300	14.300	70.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	1128	ERF027                    	7	4	1	-26.100	8.900	35.000	a:0.243 c:0.253 g:0.258 t:0.246 
;	1129	ERF091                    	13	4	1	-55.800	13.700	69.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	1130	ERF034                    	9	4	1	-45.200	11.000	56.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	1131	ERF037                    	9	4	1	-47.500	11.100	58.600	a:0.243 c:0.253 g:0.258 t:0.246 
;	1132	ERF15                     	8	4	1	-32.500	9.300	41.800	a:0.243 c:0.253 g:0.258 t:0.246 
;	1133	ERF054                    	8	4	1	-35.500	8.800	44.300	a:0.243 c:0.253 g:0.258 t:0.246 
;	1134	ERF021                    	8	4	1	-26.400	9.800	36.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	1135	ERF017                    	9	4	1	-39.700	10.200	49.900	a:0.243 c:0.253 g:0.258 t:0.246 
;	1136	ERF038                    	8	4	1	-35.000	10.500	45.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	1137	ERF104                    	16	4	1	-56.700	15.400	72.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	1138	ERF077                    	10	4	1	-50.600	11.500	62.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	1139	ERF043                    	9	4	1	-48.700	11.800	60.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	1140	DREB2E                    	10	4	1	-50.300	11.200	61.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	1141	ABR1                      	12	4	1	-42.900	12.600	55.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	1142	ERF112                    	9	4	1	-37.000	10.700	47.700	a:0.243 c:0.253 g:0.258 t:0.246 
;	1143	LEP                       	10	4	1	-42.700	11.400	54.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	1144	ERF087                    	10	4	1	-42.200	11.600	53.800	a:0.243 c:0.253 g:0.258 t:0.246 
;	1145	ERF012                    	8	4	1	-46.100	10.000	56.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	1146	DREB2D                    	14	4	1	-47.200	14.200	61.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	1147	RAP2-9                    	9	4	1	-48.100	11.200	59.300	a:0.243 c:0.253 g:0.258 t:0.246 
;	1148	ERF086                    	10	4	1	-51.700	11.400	63.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	1149	ERF036                    	8	4	1	-32.700	10.200	42.900	a:0.243 c:0.253 g:0.258 t:0.246 
;	1150	RAP2-12                   	11	4	1	-48.300	12.100	60.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	1151	ERF9                      	19	4	1	-58.200	17.900	76.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	1152	DREB2A                    	9	4	1	-45.200	10.300	55.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	1153	ERF023                    	9	4	1	-44.000	11.400	55.400	a:0.243 c:0.253 g:0.258 t:0.246 
;	1154	ERF013                    	9	4	1	-44.900	11.000	55.900	a:0.243 c:0.253 g:0.258 t:0.246 
;	1155	ERF122                    	10	4	1	-42.100	10.000	52.100	a:0.243 c:0.253 g:0.258 t:0.246 
;	1156	ERF2                      	13	4	1	-54.500	13.400	67.900	a:0.243 c:0.253 g:0.258 t:0.246 
;	1157	ERF055                    	9	4	1	-39.500	10.000	49.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	1158	ERF095                    	13	4	1	-54.600	13.900	68.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	1159	ERF015                    	8	4	1	-37.000	10.500	47.500	a:0.243 c:0.253 g:0.258 t:0.246 
;	1160	RAP2-11                   	11	4	1	-45.300	10.900	56.200	a:0.243 c:0.253 g:0.258 t:0.246 
;	1161	ERF019                    	9	4	1	-46.100	11.200	57.300	a:0.243 c:0.253 g:0.258 t:0.246 
